StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,BacterialPrimer,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
120,120R,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,ITS1,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,-0.581248937,0.056830102,,,,,8.09,-0.077059934,,2.53372093,0.203399665,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
121,121A,"Wen et al., 2023",2024,Longshan Countyof Hunan Province,"28°46_N, 109°13_E ",28.76667,La20-40,109.21667,Lo-0-180,112.4166641,MAP1200,16.85833359,MAT15,,Tiger lily,"Lilium tigrinum, Maize",Maize,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Liliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,NA,ITS1,,Fungal ACE,Fungal Richness,445.74,46.24575656,395.38,55.00993365,3,3,-1.187094347,0.096773291,,,,,5.12,-0.007843177,,1.157,0.190641788,,NA,NA,,0.124,0.333010029,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
121,121B,"Wen et al., 2023",2024,Longshan Countyof Hunan Province,"28°46_N, 109°13_E ",28.76667,La20-40,109.21667,Lo-0-180,112.4166641,MAP1200,16.85833359,MAT15,,Tiger lily,"Lilium tigrinum, Rice",Rice,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Liliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,NA,ITS1,,Fungal ACE,Fungal Richness,445.74,46.24575656,440.27,45.0506415,3,3,0.428600663,0.102184112,,,,,5.12,0.073410184,,1.157,-0.077237657,,NA,NA,,0.124,0.156452177,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
R2,R2A,"Chen et al., 2025",2025,Hubei University of Chinese Medicine,"N 30°37’, E 114°37’",30.6167,La20-40,114.6167,Lo-0-180,105.9166641,MAP1200,16.86666679,MAT15,,Chrysanthemum morifolium,"Chrysanthemum morifolium, Prunella vulgaris",Prunella vulgaris,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Asteraceae to Lamiaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Perennial,Consistent,Maturity stage,Rhizosphere,Medium,Unknow,Retention,Fertilizer,D1,D5,,1,2,R2,1,V3-V4,ITS1,,Bacterial Richness,Bacterial Richness,1394.890767,41.43543245,1077.701333,46.80550178,3,3,-0.75329581,0.085470517,,,,,5.293333333,0.027943451,,0.964166022,0.087011377,,NA,NA,,0.01364718,0.589112311,,74.09161055,-0.211005506,,14.18757467,0.270172447,,16.75094443,0.43866974,,57.54271766,0.238708068,,NA,NA,,NA,NA
R3,R3A,"Dou et al., 2025",2025,"Qiqihar, China","N 47°27_, E 123°68_",30.6167,La20-40,114.6167,Lo-0-180,105.9166641,MAP1200,16.86666679,MAT15,,Soybean,"Soybean, Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D1,D5,,1,2,R2,2,NA,ITS1,,Fungal Shannon,Fungal Shannon,3.973546667,0.599209373,2.78836,0.210931229,3,3,-0.57795418,0.180037833,,,,,7.03,0.014124529,,1.578,0.059654943,,NA,NA,,0.166,0.017910927,,NA,NA,,NA,NA,,49.83,-0.092884867,,187.38,-0.068752747,,29.47,0.173117469,,NA,NA
R3,R3B,"Dou et al., 2025",2025,"Qiqihar, China","N 47°27_, E 123°68_",30.6167,La20-40,114.6167,Lo-0-180,105.9166641,MAP1200,16.86666679,MAT15,,Maize,"Maize, Soybean, Maize",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D1,D5,,1,2,R2,2,NA,ITS1,,Fungal Shannon,Fungal Shannon,4.00529,0.46041118,3.3545,0.448698251,3,3,1.495680997,0.149844941,,,,,7.01,0.035042128,,1.723,-0.113584086,,NA,NA,,0.117,0.300421098,,NA,NA,,NA,NA,,48.37,-0.055906598,,177.97,0.071391147,,36.66,-0.221031762,,NA,NA
R4,R4A,"Li et al., 2025(a)",2025,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.1833,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Maize,"Maize, Common vetch, Maize, Common vetch, Maize, Common vetch, Wheat, Common vetch, Wheat","Common vetch, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5-10,,1,3,R3,10,V3-V4,ITS1,,Bacterial Richness,Bacterial Richness,3175.38,405.0400813,3409.23,85.26886126,3,3,-0.208113335,0.060276329,,,,,8.77,-0.008013781,,0.396,0.223143551,,NA,NA,,0.03,0.236388778,,2.22,0.726372828,,0.59,0.341303164,,46.56,0.502284094,,NA,NA,,NA,NA,,1.06818,0.184094031
R4,R4B,"Li et al., 2025(a)",2025,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.1833,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Maize,"Common vetch, Maize, Maize, Common vetch, Maize, Maize, Wheat, Common vetch, Wheat, Maize, Common vetch, Wheat, Maize","Common vetch, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5-10,,1,3,R3,10,V3-V4,ITS1,,Bacterial Richness,Bacterial Richness,3175.38,405.0400813,3544.62,298.4323541,3,3,-0.060463763,0.127980726,,,,,8.77,-0.006865016,,0.396,0.200670695,,NA,NA,,0.03,0.209720531,,2.22,0.417405548,,0.59,0.185142433,,46.56,0.260743867,,NA,NA,,NA,NA,,1.06818,0.129536502
R6,R6A,"Meng et al., 2025(a)",2025,"Nehe City, Heilongjiang Province","48°33_N, 125°1_E",48.55,La40,125.0167,Lo-0-180,40.25,MAP600,1.433333278,MAT8,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D5-10,,3.5,2,R2,7,V9,18S,,Fungal Richness,Fungal Richness,181.552,33.979,276.552,31.974,12,12,0.248708312,0.008965134,,,,,6.61,0.089655382,,NA,NA,,1.151,0.500696302,,0.116,0.388073365,,NA,NA,,NA,NA,,16.6,-0.090742315,,195.47,0.29682316,,20.19,-0.127113202,,NA,NA
R9,R9A,"Wang et al., 2025(a)",2025,"Wenshan Prefecture, Yunnan Province","23°7_43.3_N, 104°42_0.6_E",23.1287,La20-40,104.7002,Lo-0-180,127.9166641,MAP1200,18.04166603,MAT15,,Tobacco,"Tobacco, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,NA,ITS1,,Fungal Simpson,Fungal Simpson,0.07642666,0.02765437,0.1753066,0.005925926,3,3,-0.984941602,0.166354259,,,,,4.28,0.147452731,,2.711,0.049650485,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,86.81,0.114796333,,222.13,-0.552326881,,133.55,0.358006891,,NA,NA
R10,R10A,"Wang et al., 2025(b)",2025,"Ledu District, Haidong City, Qinghai Province","36°48'19''N, 102°22'78''E",36.8053,La20-40,102.3883,Lo-0-180,43.83333206,MAP600,-2.416666746,MAT8,,Garlic,"Garlic, Vicia sativa",Vicia sativa,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Amaryllidaceae to Fabaceae,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V3-V4,ITS2,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,NA,NA,0.125484943,0.035255241,,,,,8.07,-0.007462721,,NA,NA,,3.234,0.270607631,,0.213,-0.048086187,,NA,NA,,NA,NA,,5.34,-0.296459558,,48.59,1.24914015,,73.43,0.100705821,,16534.95,0.089518068
R11,R11A,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,ITS1,,Bacterial Shannon,Bacterial Shannon,8.11,0.036866359,9.8,0.055299539,3,3,2.869128784,0.102944609,,,,,6.12,0.15415068,,0.637470998,0.350925966,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,42.47,-1.350902672,,290,-1.256234505,,51.24,0.186897333,,NA,NA
R11,R11B,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,ITS1,,Bacterial Shannon,Bacterial Shannon,7.62,0.108294931,8.56,0.048387097,3,3,-0.63986415,0.227811341,,,,,5.59,0.093845455,,0.653132251,0.502979649,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,62.95,-0.804438229,,374.83,-0.82356202,,63.4,0.310333672,,NA,NA
R11,R11C,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,ITS1,,Bacterial Shannon,Bacterial Shannon,8.58,0.122119816,9.63,0.013824885,3,3,-0.796163873,0.046907949,,,,,5.53,0.232861101,,0.578886311,0.444120428,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,51.59,-1.0485215,,226.5,-0.43346949,,60.68,0.257102232,,NA,NA
R11,R11D,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,ITS1,,Bacterial Shannon,Bacterial Shannon,9.08,0.02764977,9.65,0.043778802,3,3,1.493157096,0.221491473,,,,,5.98,0.048949413,,0.63863109,0.511914948,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,44.23,-0.584626391,,264.5,-0.532289365,,64.7,0.05517293,,NA,NA
R11,R11E,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,ITS1,,Bacterial Shannon,Bacterial Shannon,8.65,0.085253456,9.76,0.059907834,3,3,-0.081686497,0.21812253,,,,,6.04,0.081061038,,0.600348028,0.431217604,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,48.08,-0.72828307,,234.5,-0.580961396,,44.57,0.352718282,,NA,NA
R12,R12A,"Li et al., 2025(b)",2025,Ningyuan,"35°26_346_N, 104°50_991_E",35.5295,La20-40,105.1086,Lo-0-180,39.5,MAP600,6.400000095,MAT8,,Potato,"Maize, Potato",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,NA,ITS1,,Fungal Richness,Fungal Richness,794.9998,54.6875,698.0556,13.02075,3,3,-0.776717206,0.188093794,,,,,8.14,-0.002460026,,0.748259861,0.683801318,,NA,NA,,0.102,-0.255524961,,NA,NA,,NA,NA,,35.43,-0.086011185,,392.13,-0.013297932,,NA,NA,,NA,NA
R12,R12B,"Li et al., 2025(b)",2025,Ningyuan,"35°26_346_N, 104°50_991_E",35.5295,La20-40,105.1086,Lo-0-180,39.5,MAP600,6.400000095,MAT8,,Potato,"Maize, Potato",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,NA,ITS1,,Fungal Richness,Fungal Richness,735.8332,18.5765,633.1946,56.25,3,3,0.106560585,0.176767802,,,,,8.19,0.001220256,,1.3387471,-0.361390178,,NA,NA,,0.098,-0.020619287,,NA,NA,,NA,NA,,32.88,-0.13179498,,376.61,-0.0037243,,NA,NA,,NA,NA
R16,R16A,"Xu et al., 2025",2025,"Nanhu Experimental Base, Hubei Academy of Agricultural Sciences","30°29'14""N 114°18'42""E",30.4872,La20-40,114.3117,Lo-0-180,106.3333359,MAP1200,17.125,MAT15,,Yardlong bean,"Wheat, Yardlong bean",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D1-3,D5,,2,2,R2,2,V3-V4,ITS1,,Fungal Shannon,Fungal Shannon,4.32857,0.668086637,5.57143,0.643335631,3,3,-0.694919588,0.284150004,,,,,5.49,0.018051032,,1.020881671,0.144690489,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,87.6,-0.129105455,,150.93,-0.026451596,,92.81,-0.073188401,,1367.93,0.147702076
R16,R16B,"Xu et al., 2025",2025,"Nanhu Experimental Base, Hubei Academy of Agricultural Sciences","30°29'14""N 114°18'42""E",30.4872,La20-40,114.3117,Lo-0-180,106.3333359,MAP1200,17.125,MAT15,,Yardlong bean,"Amaranth, Yardlong bean",Amaranth,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Amaranthaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D1-3,D5,,2,2,R2,2,V3-V4,ITS1,,Fungal Shannon,Fungal Shannon,4.32857,0.668086637,4.62857,0.643335631,3,3,-0.142149712,0.29424304,,,,,5.49,-0.001823155,,1.020881671,0.026354203,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,87.6,-0.114150941,,150.93,0.00363745,,92.81,-0.05823012,,1367.93,0.074816821
R18,R18A,"Zhao et al., 2025",2025,"Sanyuanyu Town, Liuhe County, Tonghua City, Jilin Province","42°03'08""N 125°45'31""E",42.0522,La40,125.7586,Lo-0-180,70.41666412,MAP600-1200,4.766666889,MAT8,,Tobacco,"Maize, Maize, Tobacco",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Maturity stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,3,V3-V4,ITS1 + 5.8S + ITS2,,Bacterial Simpson,Bacterial Simpson,0.996002,0.001506138,0.9978578,0.000539593,3,3,0.40085579,0.123377943,,,,,4.87288,0.034191072,,0.538263341,0.397828706,,NA,NA,,0.148305,0.251315177,,NA,NA,,NA,NA,,14.322,-0.102733982,,381.356,0.635988612,,NA,NA,,NA,NA
R20,R20A,"Xue et al., 2025",2025,"Wuhu Tobacco Station, Wuhu City, Anhui Province","31°13'40""N 118°31'10""E",31.2278,La20-40,118.5194,Lo-0-180,98.33333588,MAP600-1200,16.11666679,MAT15,,Tobacco,"Tobacco, Rice",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1-3,D5,,2.5,2,R2,5,V3-V4,18S,,Bacterial Chao1,Bacterial Richness,1923.88,787.3642562,2055.26,1154.012323,5,5,0.729634749,0.067207864,,,,,5.04,0.019646997,,1.447795824,0.087411938,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,27.32,0.445173745,,198.8,0.33099593,,NA,NA,,NA,NA
